name,price,barcode,unit,sku
Ultra Trimmer Webcam Heater Digital Fast Lite,730.00,8307863835940,,21
Rechargeable Toaster Scooter,704.00,0808894617041,,1
Mouse Mouse Router,919.00,1346323392682,,98
Silent Stove Vacuum Speaker 360 Advanced Automatic,663.00,3256447805952,,51
Premium Keyboard Smart Touch Touch,694.00,4812434835570,,48
Advanced Mixer Bicycle Fridge Edge Max Automatic,249.00,9617333178262,,90
Smart Tablet Router Printer One Fast,790.00,8452469010151,,74
Eco Dock,86.00,8212001885841,,8
Ultra Microphone Heater Clean,214.00,3827596761668,,26
Smart Vacuum Silent Mini Mini,620.00,0601616373078,,61
Portable Powerbank Brush Charger Advanced Pro Fast,950.00,7950742029032,,47
Automatic Monitor Cooler Dock Compact,121.00,8201440317686,,73
Camera Router Fan,242.00,4113943632590,,4
Lamp Blender Drone,40.00,9642456783796,,10
Eco Charger Stove Watch,240.00,1907811250145,,28
Eco Microphone Treadmill Oven,123.00,9336876670858,,63
Premium Charger Stove Watch Prime Automatic,226.00,2433632773420,,59
Wireless Stove Iron Advanced,721.00,3282387261220,,88
Eco Powerbank Eco,759.00,7757559153949,,20
Premium Speakerphone Plus,80.00,2301874193835,,64
Fan,532.00,3839876488042,,12
Fast Heater Max Air,540.00,7903737669300,,86
Smart Mouse,138.00,8093941961754,,14
Ultra Printer,976.00,1311890876910,,53
Automatic Phone Scooter Prime Touch,992.00,5355005062269,,91
Automatic Oven Mouse Cooler,441.00,3146349358154,,17
Smart Tablet Tablet Kettle Premium,613.00,1973832078556,,40
Ultra Freezer Premium,527.00,4558039060282,,64
Smart Fan Monitor Toaster,4.00,7473917316459,,42
Wireless Phone Iron Speakerphone,16.00,4907290601282,,65
Portable Microphone Touch Max Lite,536.00,0817897801968,,46
Camera,872.00,4459091417550,,79
Clean Drone Rechargeable Prime,762.00,7545446867976,,86
Printer,383.00,6893137417346,,84
Rechargeable Grill Grill Scale,758.00,9663402437099,,48
Silent Freezer Mixer,564.00,8315363367472,,99
Premium Radio Stove Shaver One Silent,442.00,4923292844229,,73
Digital Webcam X Max Compact,930.00,3232667090309,,31
Advanced Camera Bicycle Speakerphone Eco Ultra,765.00,5730463855958,,95
Scanner Tablet Radio,739.00,6447864675526,,92
Heater Mixer Shaver,48.00,0882924364594,,52
Fast Mouse Charger Prime,358.00,9846328971070,,75
Compact Printer,890.00,7313149557063,,35
Premium Thermostat Oven Rechargeable,83.00,3549277350663,,8
Digital Thermostat Printer,562.00,1295976334771,,54
Mini Heater Touch,799.00,4926241138776,,71
Mouse,247.00,9691611231917,,3
Fast Webcam Mouse Advanced Compact 360,877.00,0071761346669,,51
Clean Keyboard Silent,546.00,5270861897421,,85
Advanced Keyboard Freezer Smart Portable,645.00,9702283083671,,32
Clean Lamp Blender Drone Max Pro X,871.00,1521790986576,,30
Advanced Router Portable,260.00,6135413023149,,55
Ultra Fan Iron Cooker X Rechargeable Go,819.00,6691043862553,,43
Fast Fan Clock Camera Smart Fast Ultra,187.00,2816090757032,,24
Fast Radio Silent 360 Advanced,325.00,0718809199077,,25
Keyboard,621.00,2488078419975,,91
Wireless Mouse Mouse Router,435.00,6128769749146,,83
Eco Shaver Grill,342.00,5128240728715,,3
Silent Thermostat Iron Plus Edge Eco,521.00,1031203731445,,10
Pro Freezer Prime Lite,67.00,2261993344108,,72
Eco Radio Bicycle Cooler Prime Smart Silent,76.00,9824279087422,,59
Pro Fridge Freezer Advanced Portable Plus,140.00,2833366414802,,83
Ultra Router Freezer Webcam One Edge,337.00,5189862724554,,55
Mini Watch Sense Premium Max,963.00,6485081381837,,25
Rechargeable Trimmer Smart Compact,761.00,9939226468275,,18
Smart Scanner Keyboard Monitor,164.00,5305515714530,,44
Digital Brush,337.00,7604920936352,,60
Silent Powerbank Silent Compact,956.00,3355285337707,,56
Premium Fridge Pro Mini,538.00,9020396247255,,48
Mouse,476.00,3759788196197,,44
Camera Drone Fan,583.00,2247607684136,,89
Fast Brush Fridge Drone Fast Mini,311.00,9210942239739,,98
Advanced Watch,868.00,0573612789408,,93
Silent Lock,667.00,6642276230794,,9
Mouse Speaker Cooler,730.00,5340503486129,,53
Smart Cooker Clean Sense 360,44.00,5140442199186,,94
Digital Lock Fast One,349.00,0613083910304,,53
Compact Kettle Vacuum Digital,204.00,8461539987712,,25
Pro Radio,826.00,1672242475350,,21
Advanced Mouse,29.00,5387881477301,,88
Ultra Charger Sense,846.00,7786643757565,,21
Fast Tablet Blender Clean Compact,428.00,9479829969064,,7
Rechargeable Fridge Freezer 360,158.00,5162205132704,,80
Radio,124.00,7596916508844,,13
Wireless Drone Lite Premium Ultra,739.00,2427255389946,,21
Wireless Dock Ultra Eco,671.00,7155485052013,,52
Fast Printer Silent Touch Lite,980.00,7029621197213,,36
Wireless Mixer Plus One,698.00,1820082722343,,69
Eco Powerbank 360 Clean Max,832.00,5078369144951,,45
Dock,244.00,3301541910344,,40
Smart Scanner Keyboard Monitor Sense,253.00,4736762004807,,36
Projector Brush,710.00,6979066463668,,29
Mini Watch,59.00,0592158504986,,74
Thermostat,989.00,0577114299502,,86
Digital Phone X,539.00,7968558056869,,60
Tablet Blender,993.00,6067606485451,,56
Camera,471.00,0020663780675,,55
Pro Charger Monitor Brush 360 Mini,580.00,8895413412678,,40
Digital Lamp Lamp 360,291.00,6431197259867,,18
Eco Speaker Keyboard Digital Touch,332.00,8079144211377,,10
Speaker Keyboard,603.00,7033258007289,,91
Wireless Webcam Bicycle Camera,699.00,3824782965114,,37
Smart Thermostat Microphone Scooter Pro Smart,908.00,9406124610520,,6
Automatic Powerbank,189.00,5613464845428,,24
Smart Scooter Rechargeable,579.00,1477266007613,,98
Freezer Phone,488.00,8554401005369,,62
Eco Lamp Monitor Silent,968.00,6659049939563,,93
Smart Scooter Prime,608.00,1705412558451,,52
Portable Iron Clean Clean Premium,21.00,6097723748580,,94
Rechargeable Scale Clock Max Rechargeable,370.00,8110542282740,,50
Wireless Vacuum,713.00,6868706473313,,61
Fast Fridge Mouse Monitor Air,681.00,0200132820976,,73
Smart Speaker Keyboard Mini,419.00,6519998331361,,91
Wireless Clock Brush,629.00,0173950631492,,34
Clean Mouse Heater One Prime,144.00,1948620834966,,53
Pro Mixer Vacuum Smart Smart,500.00,6259434716177,,98
Silent Bicycle Clock Lamp 360 Clean,419.00,0498988087074,,98
Headphones,944.00,5831311368863,,41
Ultra Lamp Advanced Touch,923.00,4126876285696,,28
Pro Fan Wireless,772.00,4350192082404,,6
Premium Fridge Mouse Monitor One Touch Lite,987.00,1142761132855,,3
Smart Lamp Scanner Vacuum,798.00,8283214635554,,66
Mini Dock Ultra Eco,661.00,5582857229414,,25
Silent Camera Monitor Charger Silent,789.00,4589365965415,,73
Clean Dock Mixer Router Eco,58.00,7363686460784,,50
Ultra Mixer Bicycle Fridge Plus Premium Advanced,60.00,8475510985192,,53
Ultra Toaster Light Monitor Rechargeable Smart Plus,671.00,9441595159727,,20
Clean Thermostat Stove Lamp Edge Mini,280.00,0585672832918,,42
Portable Stove Vacuum Speaker Touch,436.00,5259309999699,,85
Mini Printer Fan,450.00,7854409645675,,32
Eco Blender Toaster Camera Silent,381.00,7254024425537,,81
Smart Heater Keyboard Pro Air,408.00,5582537912865,,33
Digital Radio,222.00,6393237953282,,48
Portable Brush 360 X Mini,383.00,5550457122145,,51
Mini Toaster Scanner Fast,423.00,2810804224544,,3
Portable Cooler Treadmill Plus Plus Mini,969.00,2389866001726,,64
Pro Grill,125.00,2077368021679,,83
Portable Lamp Blender Drone Sense One,113.00,3617112655508,,46
Monitor,934.00,4284369178709,,51
Rechargeable Fan Speaker Fridge,852.00,0677108330478,,55
Digital Thermostat Drone Heater Smart,583.00,9470569304023,,83
Clean Heater Radio Wireless Lite Sense,840.00,8519000437379,,62
Rechargeable Scooter Microphone Premium Sense Fast,501.00,4681196696329,,52
Silent Thermostat Trimmer,101.00,3538368912286,,65
Portable Shaver Mouse Mini,486.00,7253356498455,,74
Smart Camera Router Fan 360 Sense,745.00,9595888563651,,65
Digital Kettle Vacuum Edge,36.00,7663212892028,,26
Rechargeable Thermostat Oven Rechargeable Eco Mini,318.00,8484916327574,,20
Eco Watch Camera Touch Automatic,804.00,9589655523733,,13
Dock,920.00,7092918492438,,20
Pro Mixer Vacuum Ultra Plus,205.00,9826117958901,,69
Bicycle Lock Fan,870.00,8719940920737,,35
Fast Tablet Air,548.00,6558504105096,,76
Rechargeable Cooker Wireless X Pro,592.00,6851372784814,,37
Premium Phone Max Clean Smart,122.00,1133536746469,,12
Smart Fan Iron Cooker 360 One,596.00,6784244884131,,15
Fan,994.00,2661815370559,,13
Compact Scanner Drone X Advanced,861.00,4199729419838,,75
Rechargeable Webcam Dock Heater Touch Smart Premium,712.00,9617753261841,,85
Silent Clock Brush Go Smart,429.00,8785049100578,,86
Webcam Trimmer Projector,811.00,8785764368758,,92
Mini Thermostat Camera Watch Sense X Fast,623.00,0695077085175,,1
Pro Lamp Lamp Kettle Lite Go,867.00,2651606627085,,85
Advanced Mixer Bicycle Fridge Rechargeable Mini,379.00,8937448856932,,94
Webcam Cooker Toaster,65.00,9754007733331,,90
Mini Cooler Automatic Portable Wireless,12.00,4026842927271,,63
Eco Microphone Lamp Speaker,449.00,5658167261908,,56
Webcam Printer,694.00,0236706534499,,85
Smart Mouse Mouse Router Rechargeable,755.00,7649482741181,,98
Fast Phone Iron Speakerphone Lite,871.00,2875267445691,,67
Automatic Printer Wireless Prime,645.00,6916716674654,,22
Rechargeable Keyboard Freezer,10.00,5686786633158,,64
Ultra Lamp Blender Drone Rechargeable One,628.00,4127435543783,,59
Automatic Powerbank,198.00,4191140645834,,37
Rechargeable Speaker Powerbank Camera Edge Premium Plus,781.00,8732427203055,,82
Smart Scale Toaster Touch,899.00,4417867143256,,97
Compact Tablet Speakerphone Rechargeable Premium,558.00,9477834455084,,30
Speaker,920.00,9943069014155,,34
Wireless Mixer Pro,418.00,6014504233455,,42
Silent Printer Webcam,175.00,7016337809196,,16
Digital Vacuum Cooler Edge Touch Compact,470.00,5146874020395,,68
Automatic Headphones Stove Sense Fast,717.00,3914043152978,,30
Mini Camera Drone Fan Premium Ultra,814.00,4231443906284,,26
Pro Powerbank Wireless Sense Premium,673.00,6941933705355,,97
Automatic Dock,201.00,8431919883507,,62
Compact Powerbank,87.00,5483686601429,,67
Wireless Mouse Charger,13.00,7976167995448,,83
Clean Blender Blender,432.00,5494199852765,,31
Silent Speakerphone Go Silent Premium,84.00,9326321472755,,85
Advanced Iron Drone,134.00,4160705580477,,32
Portable Clock Router Fridge Ultra,550.00,8537181627204,,77
Fridge,676.00,2205586910400,,49
Mini Cooker Brush One Eco Compact,981.00,7763287615079,,86
Pro Tablet Cooler Fridge Touch Rechargeable,450.00,0233425119136,,97
Scanner Tablet Radio,617.00,1928963674627,,99
Portable Scale Treadmill Go,756.00,4495303909703,,3
Eco Thermostat,520.00,2754732387127,,99
Rechargeable Lamp Monitor,373.00,6063769517459,,14
Silent Iron Thermostat Air Portable X,456.00,8971368560401,,11
Ultra Powerbank Brush Charger Max One Digital,646.00,9303759298799,,39
Digital Cooler Vacuum Lite Touch Portable,842.00,2064721298540,,91
Silent Microphone Clean Air,533.00,0959022377600,,66
Digital Router Scanner Clean Plus,979.00,6087071801860,,87
Eco Speaker Powerbank Camera Eco Prime Premium,529.00,9209212110397,,21
Wireless Mouse Speaker Cooler Compact Wireless,544.00,9897003742690,,88
Clean Charger Tablet Brush,333.00,8608684222187,,4
Bicycle Clock Lamp,745.00,5426042374940,,71
Smart Vacuum Webcam Pro,318.00,0611320916836,,66
Rechargeable Bicycle Clock Lamp,151.00,3683830365937,,97
Mini Shaver Digital Ultra,828.00,1414293824806,,53
Advanced Fan Cooler Vacuum Compact Wireless Plus,801.00,8778148556254,,68
Compact Scooter Dock Shaver Digital Silent,585.00,1172913835082,,56
Compact Scale Toaster,519.00,6251990955809,,39
Eco Brush Blender,954.00,6074048295432,,36
Automatic Phone Thermostat Wireless Go,502.00,8146987584293,,27
Premium Shaver Drone Air,647.00,8746099869686,,87
Smart Trimmer Ultra One Lite,58.00,2111690668321,,81
Pro Bicycle Scooter Pro Prime,590.00,9391791840397,,35
Speaker Keyboard,131.00,7479845771902,,37
Digital Blender Blender,456.00,5902927070027,,59
Silent Heater Stove Scanner Mini Ultra,711.00,3380622329152,,8
Silent Lamp Scanner Vacuum Sense,523.00,9472223067114,,52
Scooter,724.00,2684507466057,,37
Mouse Radio Light,114.00,6257091940508,,14
Wireless Router Fast Clean,246.00,2920828973974,,11
Pro Charger Touch Fast Touch,157.00,2150512138055,,40
Automatic Powerbank Cooker Iron 360,292.00,4199950413711,,50
Phone Grill,384.00,1975071501680,,65
Advanced Projector One Ultra,657.00,3670914846925,,5
Compact Treadmill,947.00,5826523367728,,55
Ultra Watch 360,599.00,4507292207224,,33
Advanced Freezer Projector Webcam Eco,932.00,8801317065766,,68
Smart Radio Treadmill 360,732.00,5739763255840,,94
Portable Toaster Light Monitor,557.00,4526523213186,,38
Smart Lock Lamp Fast 360 Rechargeable,585.00,5869041833030,,44
Lock,513.00,8445101755831,,74
Dock Trimmer,848.00,9104749609942,,29
Webcam Projector Lock,646.00,0362318489244,,13
Compact Watch Mini Rechargeable Digital,495.00,0151123104523,,46
Eco Scooter Edge,489.00,9776336977293,,32
Clean Scooter Microphone Edge Clean,916.00,9610388819623,,31
Clean Mouse Monitor Phone Fast Prime Rechargeable,619.00,5253147897407,,75
Blender,365.00,2453320138164,,44
Pro Fan Mini,216.00,2196161308302,,28
Clean Cooler Fan Lite Ultra,986.00,5239822098352,,36
Fast Thermostat Speaker,98.00,7532409104971,,81
Mini Iron Heater Portable,271.00,7905260005419,,5
Fast Mixer Vacuum Eco,974.00,9390019720541,,3
Pro Powerbank Projector Mini,414.00,8513427179379,,61
Advanced Thermostat Oven Smart Compact,712.00,0577139528960,,58
Smart Oven Trimmer Touch Clean 360,360.00,9805201101454,,29
Mini Lock Lite Clean,467.00,9702261653346,,61
Speakerphone Charger,839.00,9142096948727,,54
Wireless Iron Toaster Projector,569.00,0462958830878,,74
Ultra Freezer Digital,9.00,2755544515807,,41
Fast Iron Monitor X,432.00,7774631195154,,45
Fast Grill Phone Air Lite Digital,618.00,7638381935821,,41
Powerbank,481.00,5938811086591,,69
Smart Grill X Go Automatic,527.00,3646182021968,,97
Brush,281.00,7976738368930,,29
Compact Iron Monitor,150.00,2435125868514,,5
Advanced Keyboard Compact Smart,550.00,6292883126579,,41
Mini Lock Edge,855.00,0354066654128,,62
Portable Treadmill Advanced Portable Fast,836.00,1330729546121,,97
Cooker Brush,364.00,7843293669188,,8
Fan,518.00,5479807428747,,98
Clean Webcam Powerbank Automatic,603.00,2115836450276,,74
Smart Charger Digital X Eco,758.00,8499233983976,,13
Advanced Thermostat Camera Watch Ultra,567.00,7583158387894,,9
Premium Charger,951.00,8822769350897,,11
Automatic Fan,618.00,1325803194190,,69
Clean Grill Tablet Fridge Wireless Compact,147.00,2231354084868,,21
Brush Fridge Drone,699.00,6510916276825,,14
Digital Shaver Lite,89.00,9647966233397,,44
Premium Speakerphone Automatic Prime Pro,918.00,3911967537324,,40
Rechargeable Stove Blender Oven Advanced,467.00,6839873734354,,42
Portable Freezer,825.00,2425763046290,,97
Rechargeable Toaster Light Monitor Compact,893.00,5674606074014,,44
Clean Freezer Edge Automatic Portable,947.00,5410834705562,,87
Clean Blender Compact Premium Prime,35.00,2764758438413,,78
Tablet Router Printer,533.00,0142594680890,,17
Eco Lamp Go Prime,436.00,5143957310961,,53
Shaver Blender,447.00,4369376564919,,97
Smart Fan Lite Edge,823.00,3738115932103,,9
Clean Radio Iron Digital Air,176.00,0469047354659,,57
Eco Tablet Cooler Fridge Fast One Fast,683.00,0719803231350,,83
Compact Toaster Oven Ultra Fast,742.00,7867693355687,,93
Premium Bicycle Microphone Silent Smart Fast,891.00,2986953230498,,84
Silent Speaker Tablet Headphones Silent Go Max,64.00,3229665701481,,34
Eco Scanner Mouse Eco X,223.00,3867528972908,,51
Toaster Oven,748.00,1106797364154,,45
Advanced Brush Mini Pro Rechargeable,458.00,6238937766803,,90
Compact Webcam Dock Heater Go,428.00,7586820636016,,27
Clean Cooker Mouse Bicycle Lite,105.00,3646041084363,,76
Smart Lock Lamp,460.00,2583097298355,,60
Rechargeable Oven One,764.00,5280566149619,,5
Eco Freezer,946.00,3333659028802,,2
Smart Router Lamp Pro Ultra Silent,886.00,9411616238908,,90
Automatic Printer Compact Portable Smart,415.00,3540035169244,,4
Eco Iron Monitor Eco Clean,152.00,4878936552834,,17
Mouse,427.00,3135663499933,,71
Mini Freezer Premium,577.00,6312009041873,,39
Silent Camera Digital,799.00,8463128778121,,87
Mini Kettle One,53.00,7208125224506,,15
Smart Heater Mixer Shaver Compact Mini,625.00,3049226306050,,88
Rechargeable Heater Mixer Shaver Advanced Mini,475.00,7680317119164,,13
Eco Speakerphone Stove Tablet Go Prime Advanced,637.00,4684413067704,,33
Compact Watch Camera Silent Pro,371.00,0505997219775,,32
Clean Mixer Drone Toaster Pro Eco,736.00,6458685286174,,60
Smart Headphones,106.00,5769793641979,,49
Pro Microphone Cooler Clean Rechargeable,728.00,7406936082258,,54
Rechargeable Mixer Lamp Sense,761.00,6396194268345,,84
Pro Watch Camera Rechargeable,767.00,2027278086251,,34
Portable Webcam Bicycle Camera,406.00,1482502868163,,74
Portable Scooter Bicycle Oven,155.00,6263644408043,,46
Compact Treadmill Edge Sense,392.00,7644903129579,,35
Fast Charger Radio Rechargeable Compact,925.00,0954697159339,,12
Scanner Tablet Radio,367.00,6623611129454,,2
Advanced Speaker Tablet Headphones Smart,403.00,1790129937224,,97
Pro Camera Drone Fan Eco Automatic,608.00,9010838846351,,92
Iron Microphone,414.00,8299601343407,,63
Smart Fridge Portable,439.00,0504887692179,,31
Ultra Trimmer Cooler Pro,68.00,5112535523628,,56
Eco Scanner Monitor Treadmill Sense,236.00,4843158885374,,49
Wireless Freezer Mini Ultra,624.00,2265159267812,,54
Wireless Scale Headphones Wireless Touch,804.00,3291623077815,,22
Smart Router Smart Silent Touch,400.00,0620866219851,,64
Pro Charger One X Go,799.00,8994315286452,,1
Digital Scale Clock Sense,167.00,1500771318643,,18
Advanced Scale Prime Clean,538.00,1042470973834,,59
Digital Bicycle Lock Fan Digital Pro Air,845.00,2959268432192,,13
Advanced Mouse Fast,959.00,8890489992666,,6
Smart Fan Speaker Fridge Go Prime,930.00,3408952287567,,80
Advanced Treadmill Dock Digital Go,74.00,1029617493387,,13
Wireless Lock Max Plus,777.00,2316391575408,,74
Digital Camera Heater Webcam Plus Touch,927.00,5521851575936,,13
Wireless Toaster Pro Silent Rechargeable,919.00,3183594832138,,64
Vacuum Printer,855.00,5886041840950,,40
Webcam Trimmer Projector,976.00,1053711099367,,74
Charger,517.00,1975496147029,,52
Smart Shaver Mouse,393.00,1704080491923,,7
Portable Brush Wireless X Automatic,931.00,9899916031465,,20
Mini Powerbank Scooter,769.00,9850771540547,,30
Eco Toaster Oven Pro,376.00,0901854763489,,35
Premium Vacuum Iron Phone Lite Plus,240.00,9356958236116,,18
Smart Headphones Monitor Fast One Automatic,762.00,4257509348287,,40
Mini Tablet,677.00,6867501474433,,94
Digital Vacuum Cooler Prime,247.00,4185570270056,,77
Portable Radio,408.00,3888335638399,,52
Digital Dock,135.00,3418064610955,,12
Automatic Webcam Powerbank,840.00,4177606491597,,57
Mouse,483.00,7352750869189,,49
Advanced Oven Trimmer Dock Prime,421.00,7639842424311,,48
Radio Light Fan,10.00,3907123435481,,50
